IP source,port source,source geo,IP dest,port dest,dest geo,HTTP request type
10.6.172.101,57051,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58305,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58305,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57051,no geo info,
10.6.172.101,58939,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58939,no geo info,
10.6.172.101,51697,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51697,no geo info,
10.6.172.101,63440,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63440,no geo info,
10.6.172.101,63504,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63504,no geo info,
10.6.172.101,53290,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53290,no geo info,
10.6.172.101,64825,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64825,no geo info,
10.6.172.101,62396,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62396,no geo info,
10.6.172.101,51503,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51503,no geo info,
10.6.172.101,50452,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58806,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58796,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56004,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50452,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58806,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58796,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56004,no geo info,
10.6.172.101,65533,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65533,no geo info,
10.6.172.101,50999,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53832,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55929,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61270,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50999,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53832,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55929,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61270,no geo info,
10.6.172.101,51113,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57159,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59524,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57320,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54043,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51113,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57159,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59524,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57320,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54043,no geo info,
10.6.172.101,56735,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56735,no geo info,
10.6.172.101,54947,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57558,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51497,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52849,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57558,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54947,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51497,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52849,no geo info,
10.6.172.101,65425,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65425,no geo info,
10.6.172.101,49239,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50847,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56349,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52770,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65504,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63865,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57037,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49239,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50847,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56349,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52770,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63865,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65504,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57037,no geo info,
10.6.172.101,61851,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61851,no geo info,
10.6.172.101,49300,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49300,no geo info,
10.6.172.101,49831,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56455,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49831,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56455,no geo info,
10.6.172.101,52761,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52761,no geo info,
10.6.172.101,49534,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49534,no geo info,
10.6.172.101,57918,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57918,no geo info,
10.6.172.101,49216,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49216,no geo info,
10.6.172.101,51632,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60369,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51632,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60369,no geo info,
10.6.172.101,63034,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63034,no geo info,
10.6.172.101,64043,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61170,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64043,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61170,no geo info,
10.6.172.101,61569,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61569,no geo info,
10.6.172.101,63987,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61772,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51780,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62351,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63987,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61772,no geo info,
10.6.172.101,62351,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51780,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62351,no geo info,
10.6.172.101,62810,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62810,no geo info,
10.6.172.101,64769,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64769,no geo info,
10.6.172.101,51780,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51780,no geo info,
10.6.172.101,57738,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57738,no geo info,
10.6.172.101,58166,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51876,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49673,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57054,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49673,no geo info,
10.6.172.101,52614,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52614,no geo info,
10.6.172.101,58166,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51876,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51876,no geo info,
10.6.172.101,57054,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60542,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60542,no geo info,
10.6.172.101,58166,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57054,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57054,no geo info,
10.6.172.101,58166,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60323,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65220,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65220,no geo info,
10.6.172.101,65340,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65340,no geo info,
10.6.172.101,60323,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60323,no geo info,
10.6.172.101,64260,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61373,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61373,no geo info,
10.6.172.101,58166,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58166,no geo info,
10.6.172.101,64260,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64260,no geo info,
10.6.172.101,49879,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49879,no geo info,
10.6.172.101,60772,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60772,no geo info,
10.6.172.101,55032,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55032,no geo info,
10.6.172.101,51594,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51594,no geo info,
10.6.172.101,59653,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59653,no geo info,
10.6.172.101,61207,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61207,no geo info,
10.6.172.101,56900,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56900,no geo info,
10.6.172.101,65281,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65281,no geo info,
10.6.172.101,51873,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51873,no geo info,
10.6.172.101,56235,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56235,no geo info,
10.6.172.101,65195,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65195,no geo info,
10.6.172.101,62468,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61453,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62468,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61453,no geo info,
10.6.172.101,57599,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57599,no geo info,
10.6.172.101,65512,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65512,no geo info,
10.6.172.101,50547,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50547,no geo info,
10.6.172.101,60902,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60902,no geo info,
10.6.172.101,50555,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50376,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50555,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50376,no geo info,
10.6.172.101,64702,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64702,no geo info,
10.6.172.101,61088,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61088,no geo info,
10.6.172.101,54332,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54332,no geo info,
10.6.172.101,59661,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59661,no geo info,
10.6.172.101,60107,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60107,no geo info,
10.6.172.101,65484,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65484,no geo info,
10.6.172.101,53362,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53362,no geo info,
10.6.172.101,58678,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58678,no geo info,
10.6.172.101,53069,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53069,no geo info,
10.6.172.101,65473,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65473,no geo info,
10.6.172.101,55144,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55144,no geo info,
10.6.172.101,51683,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51683,no geo info,
10.6.172.101,53331,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53331,no geo info,
10.6.172.101,51212,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51212,no geo info,
10.6.172.101,55034,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55034,no geo info,
10.6.172.101,63231,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63231,no geo info,
